k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;attempts_of_5;classification
S_O3;R_S4;258;4;66;514;25;10;0;0;0;0
S_O3;S_L8;258;10;66;130;25;20;0;0;0;0
S_O3;S_J5;258;3;66;258;25;8;0;0;0;0
S_O3;S_O2;258;3;66;3;25;10;0;0;2;0
S_O3;S_O4;258;3;66;66;25;48;0;776;3;0
S_O3;R_E2;258;3;66;514;25;14;0;0;0;0
S_O3;R_P1;258;4;66;34;25;78;0;0;0;0
S_P9;S_O5;110;3;130;66;36;12;0;0;0;0
S_P9;R_N1;110;3;130;18;36;32;0;1024;1;0
S_P9;S_J4;110;3;130;258;36;8;0;0;0;0
S_P9;R_S3;110;4;130;514;36;23;0;16;5;1
S_P9;P_K1;110;3;130;258;36;28;0;13312;0;0
S_P9;S_K4;110;10;130;258;36;8;0;16;0;0
S_P9;S_K1;110;10;130;258;36;14;0;2048;1;0
S_P9;R_T1;110;10;130;130;36;10;0;0;2;0
S_P9;R_S4;110;4;130;514;36;10;0;0;3;0
S_P9;S_L8;110;10;130;130;36;20;0;0;1;0
S_P9;S_J5;110;3;130;258;36;8;0;0;0;0
S_P9;S_O2;110;3;130;3;36;10;0;0;3;0
S_P9;S_O4;110;3;130;66;36;48;0;776;4;1
S_P9;R_E2;110;3;130;514;36;14;0;0;0;0
S_P9;R_P1;110;4;130;34;36;78;0;0;0;0
S_P15;S_O1;110;258;130;66;24;63;0;512;5;1
S_P15;P_E8;110;2596;130;258;24;37;0;4484;5;1
S_P15;R_X2;110;257;130;33;24;19;0;5120;5;1
S_P15;R_D2;110;22;130;194;24;50;0;8728;1;0
S_P15;P_D1;110;271;130;122;24;40;0;0;3;0
S_P15;P_E2;110;2596;130;258;24;30;0;4160;3;0
S_P15;R_X1;110;257;130;33;24;21;0;6144;5;1
S_P15;P_I1;110;767;130;194;24;30;0;0;0;0
S_P15;P_J1;110;35;130;37;24;28;0;0;0;0
S_P15;R_H1;110;173;130;33;24;37;0;3072;5;1
S_P15;R_I1;110;1026;130;258;24;45;0;16;4;1
S_P15;P_H1;110;75;130;25;24;35;0;512;5;1
S_P15;S_M1;110;67;130;258;24;32;0;0;0;0
S_P15;P_F1;110;130;130;258;24;23;0;0;1;0
S_P15;P_G3;110;188;130;37;24;24;0;0;0;0
S_P4;S_O1;34;258;130;66;40;63;0;512;5;1
S_P4;P_E8;34;2596;130;258;40;37;0;4484;5;1
S_P4;R_X2;34;257;130;33;40;19;0;5120;5;1
S_P4;R_D2;34;22;130;194;40;50;0;8728;5;1
S_P4;P_D1;34;271;130;122;40;40;0;0;4;1
S_P4;P_E2;34;2596;130;258;40;30;0;4160;4;1
S_P4;R_X1;34;257;130;33;40;21;0;6144;5;1
S_P4;P_I1;34;767;130;194;40;30;0;0;0;0
S_P4;P_J1;34;35;130;37;40;28;0;0;5;1
S_P4;R_H1;34;173;130;33;40;37;0;3072;4;1
S_P4;R_I1;34;1026;130;258;40;45;0;16;5;1
S_P4;P_H1;34;75;130;25;40;35;0;512;5;1
S_P4;S_M1;34;67;130;258;40;32;0;0;0;0
S_P4;P_F1;34;130;130;258;40;23;0;0;5;1
S_P4;P_G3;34;188;130;37;40;24;0;0;5;1
S_P5;S_O1;110;258;130;66;40;63;0;512;4;1
S_P5;P_E8;110;2596;130;258;40;37;0;4484;5;1
S_P5;R_X2;110;257;130;33;40;19;0;5120;2;0
S_P5;R_D2;110;22;130;194;40;50;0;8728;3;0
S_P5;P_D1;110;271;130;122;40;40;0;0;5;1
S_P5;P_E2;110;2596;130;258;40;30;0;4160;3;0
S_P5;R_X1;110;257;130;33;40;21;0;6144;5;1
S_P5;P_I1;110;767;130;194;40;30;0;0;1;0
S_P5;P_J1;110;35;130;37;40;28;0;0;4;1
S_P5;R_H1;110;173;130;33;40;37;0;3072;5;1
S_P5;R_I1;110;1026;130;258;40;45;0;16;4;1
S_P5;P_H1;110;75;130;25;40;35;0;512;5;1
S_P5;S_M1;110;67;130;258;40;32;0;0;0;0
S_P5;P_F1;110;130;130;258;40;23;0;0;5;1
S_P5;P_G3;110;188;130;37;40;24;0;0;5;1
S_E2;S_O1;17;258;21;66;48;63;4352;512;0;0
S_E2;P_E8;17;2596;21;258;48;37;4352;4484;5;1
S_E2;R_X2;17;257;21;33;48;19;4352;5120;0;0
S_E2;R_D2;17;22;21;194;48;50;4352;8728;0;0
S_E2;P_D1;17;271;21;122;48;40;4352;0;2;0
S_E2;P_E2;17;2596;21;258;48;30;4352;4160;3;0
S_E2;R_X1;17;257;21;33;48;21;4352;6144;0;0
S_E2;P_I1;17;767;21;194;48;30;4352;0;0;0
S_E2;P_J1;17;35;21;37;48;28;4352;0;0;0
S_E2;R_H1;17;173;21;33;48;37;4352;3072;5;1
S_E2;R_I1;17;1026;21;258;48;45;4352;16;0;0
S_E2;P_H1;17;75;21;25;48;35;4352;512;5;1
S_E2;S_M1;17;67;21;258;48;32;4352;0;0;0
S_E2;P_F1;17;130;21;258;48;23;4352;0;0;0
S_E2;P_G3;17;188;21;37;48;24;4352;0;0;0
S_E4;S_O1;17;258;21;66;48;63;4352;512;0;0
S_E4;P_E8;17;2596;21;258;48;37;4352;4484;5;1
S_E4;R_X2;17;257;21;33;48;19;4352;5120;0;0
S_E4;R_D2;17;22;21;194;48;50;4352;8728;0;0
S_E4;P_D1;17;271;21;122;48;40;4352;0;2;0
S_E4;P_E2;17;2596;21;258;48;30;4352;4160;5;1
S_E4;R_X1;17;257;21;33;48;21;4352;6144;0;0
S_E4;P_I1;17;767;21;194;48;30;4352;0;0;0
S_E4;P_J1;17;35;21;37;48;28;4352;0;0;0
S_E4;R_H1;17;173;21;33;48;37;4352;3072;5;1
S_E4;R_I1;17;1026;21;258;48;45;4352;16;0;0
S_E4;P_H1;17;75;21;25;48;35;4352;512;5;1
S_E4;S_M1;17;67;21;258;48;32;4352;0;0;0
S_E4;P_F1;17;130;21;258;48;23;4352;0;0;0
S_E4;P_G3;17;188;21;37;48;24;4352;0;0;0
S_P38;S_O1;34;258;130;66;48;63;0;512;5;1
S_P38;P_E8;34;2596;130;258;48;37;0;4484;5;1
S_P38;R_X2;34;257;130;33;48;19;0;5120;5;1
S_P38;R_D2;34;22;130;194;48;50;0;8728;5;1
S_P38;P_D1;34;271;130;122;48;40;0;0;5;1
S_P38;P_E2;34;2596;130;258;48;30;0;4160;2;0
S_P38;R_X1;34;257;130;33;48;21;0;6144;5;1
S_P38;P_I1;34;767;130;194;48;30;0;0;1;0
S_P38;P_J1;34;35;130;37;48;28;0;0;5;1
S_P38;R_H1;34;173;130;33;48;37;0;3072;5;1
S_P38;R_I1;34;1026;130;258;48;45;0;16;5;1
S_P38;P_H1;34;75;130;25;48;35;0;512;5;1
S_P38;S_M1;34;67;130;258;48;32;0;0;0;0
S_P38;P_F1;34;130;130;258;48;23;0;0;4;1
S_P38;P_G3;34;188;130;37;48;24;0;0;5;1
S_P16;S_O1;110;258;130;66;36;63;0;512;3;0
S_P16;P_E8;110;2596;130;258;36;37;0;4484;5;1
S_P16;R_X2;110;257;130;33;36;19;0;5120;5;1
S_P16;R_D2;110;22;130;194;36;50;0;8728;0;0
S_P16;P_D1;110;271;130;122;36;40;0;0;4;1
S_P16;P_E2;110;2596;130;258;36;30;0;4160;3;0
S_P16;R_X1;110;257;130;33;36;21;0;6144;5;1
S_P16;P_I1;110;767;130;194;36;30;0;0;1;0
S_P16;P_J1;110;35;130;37;36;28;0;0;1;0
S_P16;R_H1;110;173;130;33;36;37;0;3072;3;0
S_P16;R_I1;110;1026;130;258;36;45;0;16;5;1
S_P16;P_H1;110;75;130;25;36;35;0;512;5;1
S_P16;S_M1;110;67;130;258;36;32;0;0;0;0
S_P16;P_F1;110;130;130;258;36;23;0;0;1;0
S_P16;P_G3;110;188;130;37;36;24;0;0;3;0
S_P37;S_O1;34;258;130;66;40;63;0;512;5;1
S_P37;P_E8;34;2596;130;258;40;37;0;4484;5;1
S_P37;R_X2;34;257;130;33;40;19;0;5120;5;1
S_P37;R_D2;34;22;130;194;40;50;0;8728;4;1
S_P37;P_D1;34;271;130;122;40;40;0;0;5;1
S_P37;P_E2;34;2596;130;258;40;30;0;4160;4;1
S_P37;R_X1;34;257;130;33;40;21;0;6144;3;0
S_P37;P_I1;34;767;130;194;40;30;0;0;3;0
S_P37;P_J1;34;35;130;37;40;28;0;0;5;1
S_P37;R_H1;34;173;130;33;40;37;0;3072;5;1
S_P37;R_I1;34;1026;130;258;40;45;0;16;5;1
S_P37;P_H1;34;75;130;25;40;35;0;512;5;1
S_P37;S_M1;34;67;130;258;40;32;0;0;0;0
S_P37;P_F1;34;130;130;258;40;23;0;0;5;1
S_P37;P_G3;34;188;130;37;40;24;0;0;5;1
S_D3;S_O1;130;258;66;66;56;63;4608;512;4;1
S_D3;P_E8;130;2596;66;258;56;37;4608;4484;5;1
S_D3;R_X2;130;257;66;33;56;19;4608;5120;5;1
S_D3;R_D2;130;22;66;194;56;50;4608;8728;2;0
S_D3;P_D1;130;271;66;122;56;40;4608;0;5;1
S_D3;P_E2;130;2596;66;258;56;30;4608;4160;1;0
S_D3;R_X1;130;257;66;33;56;21;4608;6144;3;0
S_D3;P_I1;130;767;66;194;56;30;4608;0;1;0
S_D3;P_J1;130;35;66;37;56;28;4608;0;1;0
S_D3;R_H1;130;173;66;33;56;37;4608;3072;3;0
S_D3;R_I1;130;1026;66;258;56;45;4608;16;4;1
S_D3;P_H1;130;75;66;25;56;35;4608;512;4;1
S_D3;S_M1;130;67;66;258;56;32;4608;0;0;0
S_D3;P_F1;130;130;66;258;56;23;4608;0;0;0
S_D3;P_G3;130;188;66;37;56;24;4608;0;0;0
S_P22;S_O1;110;258;130;66;56;63;0;512;2;0
S_P22;P_E8;110;2596;130;258;56;37;0;4484;5;1
S_P22;R_X2;110;257;130;33;56;19;0;5120;5;1
S_P22;R_D2;110;22;130;194;56;50;0;8728;4;1
S_P22;P_D1;110;271;130;122;56;40;0;0;5;1
S_P22;P_E2;110;2596;130;258;56;30;0;4160;2;0
S_P22;R_X1;110;257;130;33;56;21;0;6144;5;1
S_P22;P_I1;110;767;130;194;56;30;0;0;0;0
S_P22;P_J1;110;35;130;37;56;28;0;0;0;0
S_P22;R_H1;110;173;130;33;56;37;0;3072;5;1
S_P22;R_I1;110;1026;130;258;56;45;0;16;4;1
S_P22;P_H1;110;75;130;25;56;35;0;512;5;1
S_P22;S_M1;110;67;130;258;56;32;0;0;0;0
S_P22;P_F1;110;130;130;258;56;23;0;0;1;0
S_P22;P_G3;110;188;130;37;56;24;0;0;4;1
S_D5;S_O1;130;258;66;66;56;63;4608;512;5;1
S_D5;P_E8;130;2596;66;258;56;37;4608;4484;4;1
S_D5;R_X2;130;257;66;33;56;19;4608;5120;4;1
S_D5;R_D2;130;22;66;194;56;50;4608;8728;3;0
S_D5;P_D1;130;271;66;122;56;40;4608;0;3;0
S_D5;P_E2;130;2596;66;258;56;30;4608;4160;3;0
S_D5;R_X1;130;257;66;33;56;21;4608;6144;4;1
S_D5;P_I1;130;767;66;194;56;30;4608;0;0;0
S_D5;P_J1;130;35;66;37;56;28;4608;0;0;0
S_D5;R_H1;130;173;66;33;56;37;4608;3072;3;0
S_D5;R_I1;130;1026;66;258;56;45;4608;16;3;0
S_D5;P_H1;130;75;66;25;56;35;4608;512;2;0
S_D5;S_M1;130;67;66;258;56;32;4608;0;1;0
S_D5;P_F1;130;130;66;258;56;23;4608;0;0;0
S_D5;P_G3;130;188;66;37;56;24;4608;0;0;0
S_P40;S_O1;34;258;130;66;56;63;0;512;5;1
S_P40;P_E8;34;2596;130;258;56;37;0;4484;5;1
S_P40;R_X2;34;257;130;33;56;19;0;5120;5;1
S_P40;R_D2;34;22;130;194;56;50;0;8728;5;1
S_P40;P_D1;34;271;130;122;56;40;0;0;4;1
S_P40;P_E2;34;2596;130;258;56;30;0;4160;4;1
S_P40;R_X1;34;257;130;33;56;21;0;6144;4;1
S_P40;P_I1;34;767;130;194;56;30;0;0;0;0
S_P40;P_J1;34;35;130;37;56;28;0;0;5;1
S_P40;R_H1;34;173;130;33;56;37;0;3072;5;1
S_P40;R_I1;34;1026;130;258;56;45;0;16;3;0
S_P40;P_H1;34;75;130;25;56;35;0;512;5;1
S_P40;S_M1;34;67;130;258;56;32;0;0;0;0
S_P40;P_F1;34;130;130;258;56;23;0;0;5;1
S_P40;P_G3;34;188;130;37;56;24;0;0;5;1
S_P19;S_O1;110;258;130;66;41;63;0;512;3;0
S_P19;P_E8;110;2596;130;258;41;37;0;4484;5;1
S_P19;R_X2;110;257;130;33;41;19;0;5120;5;1
S_P19;R_D2;110;22;130;194;41;50;0;8728;0;0
S_P19;P_D1;110;271;130;122;41;40;0;0;4;1
S_P19;P_E2;110;2596;130;258;41;30;0;4160;3;0
S_P19;R_X1;110;257;130;33;41;21;0;6144;4;1
S_P19;P_I1;110;767;130;194;41;30;0;0;0;0
S_P19;P_J1;110;35;130;37;41;28;0;0;0;0
S_P19;R_H1;110;173;130;33;41;37;0;3072;5;1
S_P19;R_I1;110;1026;130;258;41;45;0;16;4;1
S_P19;P_H1;110;75;130;25;41;35;0;512;4;1
S_P19;S_M1;110;67;130;258;41;32;0;0;3;0
S_P19;P_F1;110;130;130;258;41;23;0;0;1;0
S_P19;P_G3;110;188;130;37;41;24;0;0;0;0
S_O3;S_O1;258;258;66;66;25;63;0;512;3;0
S_O3;P_E8;258;2596;66;258;25;37;0;4484;5;1
S_O3;R_X2;258;257;66;33;25;19;0;5120;5;1
S_O3;R_D2;258;22;66;194;25;50;0;8728;2;0
S_O3;P_D1;258;271;66;122;25;40;0;0;4;1
S_O3;P_E2;258;2596;66;258;25;30;0;4160;1;0
S_O3;R_X1;258;257;66;33;25;21;0;6144;4;1
S_O3;P_I1;258;767;66;194;25;30;0;0;1;0
S_O3;P_J1;258;35;66;37;25;28;0;0;2;0
S_O3;R_H1;258;173;66;33;25;37;0;3072;5;1
S_O3;R_I1;258;1026;66;258;25;45;0;16;1;0
S_O3;P_H1;258;75;66;25;25;35;0;512;5;1
S_O3;S_M1;258;67;66;258;25;32;0;0;0;0
S_O3;P_F1;258;130;66;258;25;23;0;0;1;0
S_O3;P_G3;258;188;66;37;25;24;0;0;1;0
S_P9;S_O1;110;258;130;66;36;63;0;512;5;1
S_P9;P_E8;110;2596;130;258;36;37;0;4484;5;1
S_P9;R_X2;110;257;130;33;36;19;0;5120;5;1
S_P9;R_D2;110;22;130;194;36;50;0;8728;1;0
S_P9;P_D1;110;271;130;122;36;40;0;0;1;0
S_P9;P_E2;110;2596;130;258;36;30;0;4160;3;0
S_P9;R_X1;110;257;130;33;36;21;0;6144;2;0
S_P9;P_I1;110;767;130;194;36;30;0;0;1;0
S_P9;P_J1;110;35;130;37;36;28;0;0;0;0
S_P9;R_H1;110;173;130;33;36;37;0;3072;5;1
S_P9;R_I1;110;1026;130;258;36;45;0;16;3;0
S_P9;P_H1;110;75;130;25;36;35;0;512;4;1
S_P9;S_M1;110;67;130;258;36;32;0;0;2;0
S_P9;P_F1;110;130;130;258;36;23;0;0;0;0
S_P9;P_G3;110;188;130;37;36;24;0;0;0;0
S_P15;S_J1;110;66;130;258;24;16;0;0;1;0
S_P15;P_E4;110;16387;130;514;24;8;0;16;0;0
S_P15;P_C4;110;67;130;500;24;17;0;0;3;0
S_P15;P_E6;110;5190;130;514;24;9;0;0;4;1
S_P15;R_J4;110;125;130;34;24;13;0;4096;4;1
S_P15;R_A1;110;6002;130;258;24;28;0;0;3;0
S_P15;S_J6;110;66;130;258;24;12;0;16;0;0
S_P15;S_I1;110;66;130;258;24;12;0;0;1;0
S_P15;R_J7;110;125;130;34;24;15;0;4096;5;1
S_P15;S_I2;110;66;130;258;24;14;0;0;0;0
S_P15;S_L1;110;258;130;130;24;28;0;512;1;0
S_P15;R_A2;110;10002;130;258;24;27;0;0;0;0
S_P15;R_B2;110;4098;130;33;24;20;0;0;5;1
S_P15;P_C1;110;66;130;514;24;16;0;4096;2;0
S_P15;S_K5;110;514;130;258;24;16;0;4224;0;0
S_P4;S_J1;34;66;130;258;40;16;0;0;5;1
S_P4;P_E4;34;16387;130;514;40;8;0;16;0;0
S_P4;P_C4;34;67;130;500;40;17;0;0;5;1
S_P4;P_E6;34;5190;130;514;40;9;0;0;5;1
S_P4;R_J4;34;125;130;34;40;13;0;4096;5;1
S_P4;R_A1;34;6002;130;258;40;28;0;0;2;0
S_P4;S_J6;34;66;130;258;40;12;0;16;4;1
S_P4;S_I1;34;66;130;258;40;12;0;0;3;0
S_P4;R_J7;34;125;130;34;40;15;0;4096;5;1
S_P4;S_I2;34;66;130;258;40;14;0;0;0;0
S_P4;S_L1;34;258;130;130;40;28;0;512;0;0
S_P4;R_A2;34;10002;130;258;40;27;0;0;2;0
S_P4;R_B2;34;4098;130;33;40;20;0;0;5;1
S_P4;P_C1;34;66;130;514;40;16;0;4096;4;1
S_P4;S_K5;34;514;130;258;40;16;0;4224;5;1
S_P5;S_J1;110;66;130;258;40;16;0;0;0;0
S_P5;P_E4;110;16387;130;514;40;8;0;16;0;0
S_P5;P_C4;110;67;130;500;40;17;0;0;1;0
S_P5;P_E6;110;5190;130;514;40;9;0;0;5;1
S_P5;R_J4;110;125;130;34;40;13;0;4096;5;1
S_P5;R_A1;110;6002;130;258;40;28;0;0;3;0
S_P5;S_J6;110;66;130;258;40;12;0;16;0;0
S_P5;S_I1;110;66;130;258;40;12;0;0;0;0
S_P5;R_J7;110;125;130;34;40;15;0;4096;2;0
S_P5;S_I2;110;66;130;258;40;14;0;0;0;0
S_P5;S_L1;110;258;130;130;40;28;0;512;0;0
S_P5;R_A2;110;10002;130;258;40;27;0;0;3;0
S_P5;R_B2;110;4098;130;33;40;20;0;0;5;1
S_P5;P_C1;110;66;130;514;40;16;0;4096;0;0
S_P5;S_K5;110;514;130;258;40;16;0;4224;0;0
S_E2;S_J1;17;66;21;258;48;16;4352;0;0;0
S_E2;P_E4;17;16387;21;514;48;8;4352;16;0;0
S_E2;P_C4;17;67;21;500;48;17;4352;0;0;0
S_E2;P_E6;17;5190;21;514;48;9;4352;0;5;1
S_E2;R_J4;17;125;21;34;48;13;4352;4096;0;0
S_E2;R_A1;17;6002;21;258;48;28;4352;0;5;1
S_E2;S_J6;17;66;21;258;48;12;4352;16;0;0
S_E2;S_I1;17;66;21;258;48;12;4352;0;0;0
S_E2;R_J7;17;125;21;34;48;15;4352;4096;0;0
S_E2;S_I2;17;66;21;258;48;14;4352;0;0;0
S_E2;S_L1;17;258;21;130;48;28;4352;512;0;0
S_E2;R_A2;17;10002;21;258;48;27;4352;0;2;0
S_E2;R_B2;17;4098;21;33;48;20;4352;0;0;0
S_E2;P_C1;17;66;21;514;48;16;4352;4096;0;0
S_E2;S_K5;17;514;21;258;48;16;4352;4224;0;0
S_E4;S_J1;17;66;21;258;48;16;4352;0;0;0
S_E4;P_E4;17;16387;21;514;48;8;4352;16;0;0
S_E4;P_C4;17;67;21;500;48;17;4352;0;0;0
S_E4;P_E6;17;5190;21;514;48;9;4352;0;5;1
S_E4;R_J4;17;125;21;34;48;13;4352;4096;0;0
S_E4;R_A1;17;6002;21;258;48;28;4352;0;4;1
S_E4;S_J6;17;66;21;258;48;12;4352;16;1;0
S_E4;S_I1;17;66;21;258;48;12;4352;0;0;0
S_E4;R_J7;17;125;21;34;48;15;4352;4096;0;0
S_E4;S_I2;17;66;21;258;48;14;4352;0;0;0
S_E4;S_L1;17;258;21;130;48;28;4352;512;0;0
S_E4;R_A2;17;10002;21;258;48;27;4352;0;3;0
S_E4;R_B2;17;4098;21;33;48;20;4352;0;0;0
S_E4;P_C1;17;66;21;514;48;16;4352;4096;0;0
S_E4;S_K5;17;514;21;258;48;16;4352;4224;0;0
S_P38;S_J1;34;66;130;258;48;16;0;0;4;1
S_P38;P_E4;34;16387;130;514;48;8;0;16;0;0
S_P38;P_C4;34;67;130;500;48;17;0;0;4;1
S_P38;P_E6;34;5190;130;514;48;9;0;0;5;1
S_P38;R_J4;34;125;130;34;48;13;0;4096;5;1
S_P38;R_A1;34;6002;130;258;48;28;0;0;4;1
S_P38;S_J6;34;66;130;258;48;12;0;16;5;1
S_P38;S_I1;34;66;130;258;48;12;0;0;5;1
S_P38;R_J7;34;125;130;34;48;15;0;4096;4;1
S_P38;S_I2;34;66;130;258;48;14;0;0;0;0
S_P38;S_L1;34;258;130;130;48;28;0;512;0;0
S_P38;R_A2;34;10002;130;258;48;27;0;0;2;0
S_P38;R_B2;34;4098;130;33;48;20;0;0;5;1
S_P38;P_C1;34;66;130;514;48;16;0;4096;3;0
S_P38;S_K5;34;514;130;258;48;16;0;4224;5;1
S_P16;S_J1;110;66;130;258;36;16;0;0;0;0
S_P16;P_E4;110;16387;130;514;36;8;0;16;0;0
S_P16;P_C4;110;67;130;500;36;17;0;0;0;0
S_P16;P_E6;110;5190;130;514;36;9;0;0;5;1
S_P16;R_J4;110;125;130;34;36;13;0;4096;5;1
S_P16;R_A1;110;6002;130;258;36;28;0;0;4;1
S_P16;S_J6;110;66;130;258;36;12;0;16;0;0
S_P16;S_I1;110;66;130;258;36;12;0;0;0;0
S_P16;R_J7;110;125;130;34;36;15;0;4096;4;1
S_P16;S_I2;110;66;130;258;36;14;0;0;0;0
S_P16;S_L1;110;258;130;130;36;28;0;512;0;0
S_P16;R_A2;110;10002;130;258;36;27;0;0;1;0
S_P16;R_B2;110;4098;130;33;36;20;0;0;4;1
S_P16;P_C1;110;66;130;514;36;16;0;4096;2;0
S_P16;S_K5;110;514;130;258;36;16;0;4224;0;0
S_P37;S_J1;34;66;130;258;40;16;0;0;5;1
S_P37;P_E4;34;16387;130;514;40;8;0;16;0;0
S_P37;P_C4;34;67;130;500;40;17;0;0;5;1
S_P37;P_E6;34;5190;130;514;40;9;0;0;4;1
S_P37;R_J4;34;125;130;34;40;13;0;4096;5;1
S_P37;R_A1;34;6002;130;258;40;28;0;0;5;1
S_P37;S_J6;34;66;130;258;40;12;0;16;5;1
S_P37;S_I1;34;66;130;258;40;12;0;0;5;1
S_P37;R_J7;34;125;130;34;40;15;0;4096;3;0
S_P37;S_I2;34;66;130;258;40;14;0;0;1;0
S_P37;S_L1;34;258;130;130;40;28;0;512;0;0
S_P37;R_A2;34;10002;130;258;40;27;0;0;1;0
S_P37;R_B2;34;4098;130;33;40;20;0;0;5;1
S_P37;P_C1;34;66;130;514;40;16;0;4096;4;1
S_P37;S_K5;34;514;130;258;40;16;0;4224;5;1
S_D3;S_J1;130;66;66;258;56;16;4608;0;0;0
S_D3;P_E4;130;16387;66;514;56;8;4608;16;0;0
S_D3;P_C4;130;67;66;500;56;17;4608;0;0;0
S_D3;P_E6;130;5190;66;514;56;9;4608;0;4;1
S_D3;R_J4;130;125;66;34;56;13;4608;4096;5;1
S_D3;R_A1;130;6002;66;258;56;28;4608;0;5;1
S_D3;S_J6;130;66;66;258;56;12;4608;16;0;0
S_D3;S_I1;130;66;66;258;56;12;4608;0;0;0
S_D3;R_J7;130;125;66;34;56;15;4608;4096;5;1
S_D3;S_I2;130;66;66;258;56;14;4608;0;0;0
S_D3;S_L1;130;258;66;130;56;28;4608;512;0;0
S_D3;R_A2;130;10002;66;258;56;27;4608;0;3;0
S_D3;R_B2;130;4098;66;33;56;20;4608;0;5;1
S_D3;P_C1;130;66;66;514;56;16;4608;4096;1;0
S_D3;S_K5;130;514;66;258;56;16;4608;4224;0;0
S_P22;S_J1;110;66;130;258;56;16;0;0;0;0
S_P22;P_E4;110;16387;130;514;56;8;0;16;0;0
S_P22;P_C4;110;67;130;500;56;17;0;0;1;0
S_P22;P_E6;110;5190;130;514;56;9;0;0;5;1
S_P22;R_J4;110;125;130;34;56;13;0;4096;5;1
S_P22;R_A1;110;6002;130;258;56;28;0;0;5;1
S_P22;S_J6;110;66;130;258;56;12;0;16;0;0
S_P22;S_I1;110;66;130;258;56;12;0;0;0;0
S_P22;R_J7;110;125;130;34;56;15;0;4096;4;1
S_P22;S_I2;110;66;130;258;56;14;0;0;0;0
S_P22;S_L1;110;258;130;130;56;28;0;512;0;0
S_P22;R_A2;110;10002;130;258;56;27;0;0;1;0
S_P22;R_B2;110;4098;130;33;56;20;0;0;4;1
S_P22;P_C1;110;66;130;514;56;16;0;4096;2;0
S_P22;S_K5;110;514;130;258;56;16;0;4224;0;0
S_D5;S_J1;130;66;66;258;56;16;4608;0;0;0
S_D5;P_E4;130;16387;66;514;56;8;4608;16;0;0
S_D5;P_C4;130;67;66;500;56;17;4608;0;0;0
S_D5;P_E6;130;5190;66;514;56;9;4608;0;5;1
S_D5;R_J4;130;125;66;34;56;13;4608;4096;5;1
S_D5;R_A1;130;6002;66;258;56;28;4608;0;3;0
S_D5;S_J6;130;66;66;258;56;12;4608;16;0;0
S_D5;S_I1;130;66;66;258;56;12;4608;0;0;0
S_D5;R_J7;130;125;66;34;56;15;4608;4096;3;0
S_D5;S_I2;130;66;66;258;56;14;4608;0;0;0
S_D5;S_L1;130;258;66;130;56;28;4608;512;0;0
S_D5;R_A2;130;10002;66;258;56;27;4608;0;1;0
S_D5;R_B2;130;4098;66;33;56;20;4608;0;4;1
S_D5;P_C1;130;66;66;514;56;16;4608;4096;1;0
S_D5;S_K5;130;514;66;258;56;16;4608;4224;0;0
S_P40;S_J1;34;66;130;258;56;16;0;0;5;1
S_P40;P_E4;34;16387;130;514;56;8;0;16;0;0
S_P40;P_C4;34;67;130;500;56;17;0;0;5;1
S_P40;P_E6;34;5190;130;514;56;9;0;0;5;1
S_P40;R_J4;34;125;130;34;56;13;0;4096;5;1
S_P40;R_A1;34;6002;130;258;56;28;0;0;5;1
S_P40;S_J6;34;66;130;258;56;12;0;16;4;1
S_P40;S_I1;34;66;130;258;56;12;0;0;5;1
S_P40;R_J7;34;125;130;34;56;15;0;4096;5;1
S_P40;S_I2;34;66;130;258;56;14;0;0;0;0
S_P40;S_L1;34;258;130;130;56;28;0;512;0;0
S_P40;R_A2;34;10002;130;258;56;27;0;0;1;0
S_P40;R_B2;34;4098;130;33;56;20;0;0;5;1
S_P40;P_C1;34;66;130;514;56;16;0;4096;5;1
S_P40;S_K5;34;514;130;258;56;16;0;4224;5;1
S_P19;S_J1;110;66;130;258;41;16;0;0;0;0
S_P19;P_E4;110;16387;130;514;41;8;0;16;0;0
S_P19;P_C4;110;67;130;500;41;17;0;0;0;0
S_P19;P_E6;110;5190;130;514;41;9;0;0;4;1
S_P19;R_J4;110;125;130;34;41;13;0;4096;5;1
S_P19;R_A1;110;6002;130;258;41;28;0;0;4;1
S_P19;S_J6;110;66;130;258;41;12;0;16;0;0
S_P19;S_I1;110;66;130;258;41;12;0;0;1;0
S_P19;R_J7;110;125;130;34;41;15;0;4096;5;1
S_P19;S_I2;110;66;130;258;41;14;0;0;1;0
S_P19;S_L1;110;258;130;130;41;28;0;512;0;0
S_P19;R_A2;110;10002;130;258;41;27;0;0;3;0
S_P19;R_B2;110;4098;130;33;41;20;0;0;4;1
S_P19;P_C1;110;66;130;514;41;16;0;4096;0;0
S_P19;S_K5;110;514;130;258;41;16;0;4224;0;0
S_O3;S_J1;258;66;66;258;25;16;0;0;0;0
S_O3;P_E4;258;16387;66;514;25;8;0;16;0;0
S_O3;P_C4;258;67;66;500;25;17;0;0;2;0
S_O3;P_E6;258;5190;66;514;25;9;0;0;5;1
S_O3;R_J4;258;125;66;34;25;13;0;4096;5;1
S_O3;R_A1;258;6002;66;258;25;28;0;0;0;0
S_O3;S_J6;258;66;66;258;25;12;0;16;1;0
S_O3;S_I1;258;66;66;258;25;12;0;0;0;0
